,id,author,date,text,text_tokenised,token_count
379,press_250,Hilse,2019-06-13,"Der „Klimaschutz“ der Bundesregierung gleicht einem Blindflug in ein schwarzes Loch Berlin, 13. Juni 2019. Zur Antwort der Bundesregierung auf eine Kleine Anfrage der AfD-Fraktion zum Thema „Referenzgrößen der geplanten Klimaschutzmaßnahmen, erwartete Ergebnisse und Verhältnismäßigkeit der Maßnahmen“ (Drs. 19/10450) teilt der in Bautzen direkt gewählte Bundestagsabgeordnete und umweltpolitische Sprecher der AfD-Fraktion, Karsten Hilse, mit: „Die Bundesregierung steuert im Blindflug auf ein schwarzes Loch zu, dass ‚Klimaschutz‘ genannt wird. Sie kennt weder dessen mögliche Ergebnisse noch seine immensen Kosten. Die grundgesetzlich geforderte Verhältnismäßigkeit wird vorsätzlich missachtet. In der Kleinen Anfrage der AfD-Fraktion wurde die Bundesregierung unter anderem gefragt, wie hoch der Einfluss der deutschen CO2-Minderung auf die Welttemperatur sei. Die Antwort der Bundesregierung lautet sinngemäß: Wissen wir nicht.",Der „ Klimaschutz “ der Bundesregierung gleicht einem Blindflug in ein schwarzes Loch Berlin  13 Juni 2019 Zur Antwort der Bundesregierung auf eine Kleine Anfrage der AfDFraktion zum Thema „ Referenzgrößen der geplanten Klimaschutzmaßnahmen  erwartete Ergebnisse und Verhältnismäßigkeit der Maßnahmen “  Drs  19  10450  teilt der in Bautzen direkt gewählte Bundestagsabgeordnete und umweltpolitische Sprecher der AfDFraktion  Karsten Hilse  mit  „ Die Bundesregierung steuert im Blindflug auf ein schwarzes Loch zu  dass ‚ Klimaschutz ‘ genannt wird  Sie kennt weder dessen mögliche Ergebnisse noch seine immensen Kosten  Die grundgesetzlich geforderte Verhältnismäßigkeit wird vorsätzlich missachtet  In der Kleinen Anfrage der AfDFraktion wurde die Bundesregierung unter anderem gefragt  wie hoch der Einfluss der deutschen CO2Minderung auf die Welttemperatur sei  Die Antwort der Bundesregierung lautet sinngemäß  Wissen wir nicht,125
380,press_250,Hilse,2019-06-13,"Die richtige Antwort wäre gewesen: Wenn die Theorie stimmte, dass der Mensch mit seinen CO2-Emissionen den Klimawandel maßgeblich beeinflusst, 0,000.653 Grad weniger Erwärmung bei sofortiger und dauerhafter Absenkung aller deutschen CO2-Äquivalent-Emissionen auf null, bis zum Jahr 2100 0,05 Grad mehr Erwärmung, wenn nichts unternommen würde. Des Weiteren fragte die AfD-Fraktion, welche Kosten denn Deutschland bis zur Zielerreichung der geplanten Dekarbonisierung entstünden. Die Antwort der Bundesregierung lautet sinngemäß: Wissen wir nicht. Die richtige Antwort wäre gewesen: Mindestens 4,6 Billionen Euro, wie sie die ACATECH in einer extra dafür erstellten Studie - und das auch noch unter höchst optimistischen Annahmen - ermittelt hat. Eine weitere Frage der AfD-Fraktion bezog sich auf die grundgesetzlich vorgeschriebene Forderung nach der Verhältnismäßigkeit aller gesetzgeberischen Maßnahmen und Vorgaben in Bezug auf die erreichbare Beeinflussung und der dafür zu erbringenden Kosten.",Die richtige Antwort wäre gewesen  Wenn die Theorie stimmte  dass der Mensch mit seinen CO2Emissionen den Klimawandel maßgeblich beeinflusst  0000653 Grad weniger Erwärmung bei sofortiger und dauerhafter Absenkung aller deutschen CO2ÄquivalentEmissionen auf null  bis zum Jahr 2100 005 Grad mehr Erwärmung  wenn nichts unternommen würde  Des Weiteren fragte die AfDFraktion  welche Kosten denn Deutschland bis zur Zielerreichung der geplanten Dekarbonisierung entstünden  Die Antwort der Bundesregierung lautet sinngemäß  Wissen wir nicht  Die richtige Antwort wäre gewesen  Mindestens 46 Billionen Euro  wie sie die ACATECH in einer extra dafür erstellten Studie  und das auch noch unter höchst optimistischen Annahmen  ermittelt hat  Eine weitere Frage der AfDFraktion bezog sich auf die grundgesetzlich vorgeschriebene Forderung nach der Verhältnismäßigkeit aller gesetzgeberischen Maßnahmen und Vorgaben in Bezug auf die erreichbare Beeinflussung und der dafür zu erbringenden Kosten,131
381,press_251,Frömming,2019-06-13,"Der Digitalpakt ist ein Klimakiller Berlin, 13. Juni 2019. Heute tritt der „Digitalpakt Schule“ in Kraft. Dazu erklärte der Bildungspolitische Sprecher der AfD-Bundestagsfraktion, Götz Frömming: „Ob auch die Schüler etwas davon haben werden, bleibt abzuwarten. Viele Experten warnen vor übertriebenen Hoffnungen. Bei fehlerhafter Umsetzung kann die Digitalisierung sogar zu einer Absenkung des Bildungsniveaus führen. Statt rund um die Uhr online zu sein, täte es unseren Schülern gut, während der Schulzeit einfach einmal, abzuschalten‘. Smart-Phones sind nicht nur veritable Konzentrationskiller, sondern auch Klima- und Umweltkiller. Für die Herstellung und den Betrieb werden riesige Mengen Strom verbraucht. Insbesondere die permanente Nutzung von Online-Diensten, die oft unbemerkt im Hintergrund läuft, sorgt für einen gigantischen Energiehunger der Rechenzentren von Microsoft, Facebook, Appel, Google & Co.",Der Digitalpakt ist ein Klimakiller Berlin  13 Juni 2019 Heute tritt der „ Digitalpakt Schule “ in Kraft  Dazu erklärte der Bildungspolitische Sprecher der AfDBundestagsfraktion  Götz Frömming  „ Ob auch die Schüler etwas davon haben werden  bleibt abzuwarten  Viele Experten warnen vor übertriebenen Hoffnungen  Bei fehlerhafter Umsetzung kann die Digitalisierung sogar zu einer Absenkung des Bildungsniveaus führen  Statt rund um die Uhr online zu sein  täte es unseren Schülern gut  während der Schulzeit einfach einmal  abzuschalten ‘  SmartPhones sind nicht nur veritable Konzentrationskiller  sondern auch Klima und Umweltkiller  Für die Herstellung und den Betrieb werden riesige Mengen Strom verbraucht  Insbesondere die permanente Nutzung von OnlineDiensten  die oft unbemerkt im Hintergrund läuft  sorgt für einen gigantischen Energiehunger der Rechenzentren von Microsoft  Facebook  Appel  Google  Co,124
382,press_251,Frömming,2019-06-13,"Der steigende Stromverbrauch hat französischen Forschern zufolge gravierende Auswirkungen auf das Klima: Schon jetzt gehen mehr CO2-Emissionen auf das Konto von Internet und Co als auf Flugreisen. Und bis 2030 könnte der Anteil von jetzt etwa 3,7 Prozent am weltweiten Treibhausgasausstoß auf 8 Prozent steigen - womit das Internet auch Autos und Motorräder als Klimakiller ablösen würde. Wenn es den Fridays for Future-Aktivisten also wirklich um den Schutz des Klimas geht, sollten sie sich der kompletten Digitalisierung von Schule und Unterricht widersetzen. Statt freitags die Schule zu schwänzen, empfehlen wir allen Schülern am Freitag digital zu, fasten‘ und generell während der Unterrichtszeit die Handys komplett auszuschalten oder in den Flugmodus zu setzen, wenn sie nicht gebraucht werden.",Der steigende Stromverbrauch hat französischen Forschern zufolge gravierende Auswirkungen auf das Klima  Schon jetzt gehen mehr CO2Emissionen auf das Konto von Internet und Co als auf Flugreisen  Und bis 2030 könnte der Anteil von jetzt etwa 37 Prozent am weltweiten Treibhausgasausstoß auf 8 Prozent steigen  womit das Internet auch Autos und Motorräder als Klimakiller ablösen würde  Wenn es den Fridays for FutureAktivisten also wirklich um den Schutz des Klimas geht  sollten sie sich der kompletten Digitalisierung von Schule und Unterricht widersetzen  Statt freitags die Schule zu schwänzen  empfehlen wir allen Schülern am Freitag digital zu  fasten ‘ und generell während der Unterrichtszeit die Handys komplett auszuschalten oder in den Flugmodus zu setzen  wenn sie nicht gebraucht werden,117
383,press_252,Huber,2019-06-13,"Merkel setzt sich aktiv für das Endziel weltweite CO2-Steuer ein Berlin, 13. Juni 2019. Aus einer schriftlichen Frage des AfD-Bundestagsabgeordneten Johannes Huber an die Bundesregierung geht hervor, dass sich die Regierung - ähnlich wie beim Migrationspakt - auf internationaler Ebene aktiv für die Stärkung und Ausweitung von CO2-Preissystemen auf weitere Länder und Sektoren einsetzt. Die Bundesregierung verschließt sich dabei explizit nicht der Forderung des IWF, eine weltweite CO2-Steuer einzuführen. Die Parlamentarische Staatssekretärin des Finanzministeriums Christine Lambrecht bekräftigt in ihrer Antwort, dass die Bundesregierung kontinuierlich im Austausch mit anderen Staaten zum Thema CO2-Bepreisung steht und andere Länder sogar bei der Entwicklung und Implementierung von CO2-Preisen und Abgaben unterstützt.",Merkel setzt sich aktiv für das Endziel weltweite CO2Steuer ein Berlin  13 Juni 2019 Aus einer schriftlichen Frage des AfDBundestagsabgeordneten Johannes Huber an die Bundesregierung geht hervor  dass sich die Regierung  ähnlich wie beim Migrationspakt  auf internationaler Ebene aktiv für die Stärkung und Ausweitung von CO2Preissystemen auf weitere Länder und Sektoren einsetzt  Die Bundesregierung verschließt sich dabei explizit nicht der Forderung des IWF  eine weltweite CO2Steuer einzuführen  Die Parlamentarische Staatssekretärin des Finanzministeriums Christine Lambrecht bekräftigt in ihrer Antwort  dass die Bundesregierung kontinuierlich im Austausch mit anderen Staaten zum Thema CO2Bepreisung steht und andere Länder sogar bei der Entwicklung und Implementierung von CO2Preisen und Abgaben unterstützt,105
384,press_254,Hilse,2019-06-18,"Wir haben bereits vor den Grünen einen Klimafonds gefordert Berlin, 18. Juni 2019. Zur Diskussion über die Einrichtung eines Klimafonds teilt der in Bautzen direkt gewählte AfD-Bundestagsabgeordnete und umweltpolitische Sprecher der AfD-Fraktion im Deutschen Bundestag, Karsten Hilse, mit: „Nur wenn AfD-Forderungen - wie etwa die nach der Einrichtung eines Klimafonds - von den Grünen schamlos geklaut und dazu noch in ihr absolutes Gegenteil verkehrt werden, erfahren sie die Aufmerksamkeit der Medien. Grüne Politiker können heute sagen was immer sie wollen. Jede ihrer Äußerungen erfährt prominente Beachtung in den Medien. So geschah es auch mit der Forderung der Grünen Fraktionsvorsitzenden Katrin Göhring-Eckardt nach einem Klimafonds, über die die Tagesschau berichte: ‚Die Grünen wollen Maßnahmen zum Klimaschutz laut der Fraktionsvorsitzenden Göring-Eckardt künftig aus einem staatlichen Fonds und nicht mehr aus dem Haushalt finanzieren.",Wir haben bereits vor den Grünen einen Klimafonds gefordert Berlin  18 Juni 2019 Zur Diskussion über die Einrichtung eines Klimafonds teilt der in Bautzen direkt gewählte AfDBundestagsabgeordnete und umweltpolitische Sprecher der AfDFraktion im Deutschen Bundestag  Karsten Hilse  mit  „ Nur wenn AfDForderungen  wie etwa die nach der Einrichtung eines Klimafonds  von den Grünen schamlos geklaut und dazu noch in ihr absolutes Gegenteil verkehrt werden  erfahren sie die Aufmerksamkeit der Medien  Grüne Politiker können heute sagen was immer sie wollen  Jede ihrer Äußerungen erfährt prominente Beachtung in den Medien  So geschah es auch mit der Forderung der Grünen Fraktionsvorsitzenden Katrin GöhringEckardt nach einem Klimafonds  über die die Tagesschau berichte  ‚ Die Grünen wollen Maßnahmen zum Klimaschutz laut der Fraktionsvorsitzenden GöringEckardt künftig aus einem staatlichen Fonds und nicht mehr aus dem Haushalt finanzieren,131
385,press_254,Hilse,2019-06-18,"Wie der Fonds genau finanziert werden soll, ließ sie noch offen.‘ Von den Medien völlig unerwähnt blieb hingegen die bereits im Juni 2018 von der AfD erhobene Forderung nach eben einem solchen Klimafonds (Drs. 19/2998). In dem Antrag führte die AfD-Fraktion umfassend die Gründe für die Errichtung eines solchen Fonds aus, und forderte: ‚Die parlamentarischen Beratungen darüber zu beginnen, die zur Einrichtung eines Klimawandelfolgenanpassungsfonds führen, der mit maximal 10 Prozent der bisher für den Klimaschutz aufgewendeten Mittel gespeist wird und zukünftigen Generationen, die finanziellen Mittel geben soll, um eventuell erforderliche Anpassungsmaßnahmen zu bewältigen (Beispiel Deichbau, Renaturierung von Industriebrachen, Bewässerung von Dürregebieten etc.)‘ Die Gründe für die dröhnende mediale Nichtbeachtung sind offensichtlichen.",Wie der Fonds genau finanziert werden soll  ließ sie noch offen  ‘ Von den Medien völlig unerwähnt blieb hingegen die bereits im Juni 2018 von der AfD erhobene Forderung nach eben einem solchen Klimafonds  Drs  19  2998   In dem Antrag führte die AfDFraktion umfassend die Gründe für die Errichtung eines solchen Fonds aus  und forderte  ‚ Die parlamentarischen Beratungen darüber zu beginnen  die zur Einrichtung eines Klimawandelfolgenanpassungsfonds führen  der mit maximal 10 Prozent der bisher für den Klimaschutz aufgewendeten Mittel gespeist wird und zukünftigen Generationen  die finanziellen Mittel geben soll  um eventuell erforderliche Anpassungsmaßnahmen zu bewältigen  Beispiel Deichbau  Renaturierung von Industriebrachen  Bewässerung von Dürregebieten etc  ‘ Die Gründe für die dröhnende mediale Nichtbeachtung sind offensichtlichen,115
386,press_254,Hilse,2019-06-18,"Der Antrag wurde totgeschwiegen, weil er von der AfD kam und weil der AfD-Klimafonds nicht zusätzlich, sondern anstatt der ungeheuer großen Aufwendungen für alle aktuellen und zukünftigen ‚Klimaschutz‘ Bemühungen eingerichtet werden solle. Denn diese sind unter jedem denkbaren Aspekt und in jeder Beziehung ebenso nutz- wie wirkungslos. Das wird im genannten Antrag umfassend begründet und fand auch in der Debatte keinerlei sachlichen Widerspruch. Nichts unterstreicht diese Auffassung besser als die Tatsache, dass wenn Deutschland seine CO2 Emissionen innerhalb eines Jahres ‚erfolgreich‘ auf null senkte, und wenn man an die Hypothese vom menschgemachten Treibhauseffekt glaubt, diese für Deutschland katastrophale Folgen der Absenkung seiner Emissionen der Welttemperatur eine Verminderung irgendeiner Erhöhung der globalen Mitteltemperatur von sage und schreibe 0.000653 Grad brächte.",Der Antrag wurde totgeschwiegen  weil er von der AfD kam und weil der AfDKlimafonds nicht zusätzlich  sondern anstatt der ungeheuer großen Aufwendungen für alle aktuellen und zukünftigen ‚ Klimaschutz ‘ Bemühungen eingerichtet werden solle  Denn diese sind unter jedem denkbaren Aspekt und in jeder Beziehung ebenso nutz wie wirkungslos  Das wird im genannten Antrag umfassend begründet und fand auch in der Debatte keinerlei sachlichen Widerspruch  Nichts unterstreicht diese Auffassung besser als die Tatsache  dass wenn Deutschland seine CO2 Emissionen innerhalb eines Jahres ‚ erfolgreich ‘ auf null senkte  und wenn man an die Hypothese vom menschgemachten Treibhauseffekt glaubt  diese für Deutschland katastrophale Folgen der Absenkung seiner Emissionen der Welttemperatur eine Verminderung irgendeiner Erhöhung der globalen Mitteltemperatur von sage und schreibe 0000653 Grad brächte,123
387,press_255,Bernhard,2019-06-18,"Kohleausstieg aussetzen - Drohende Blackouts vermeiden! Berlin, 18. Juni 2019. „Die verheerenden Blackouts in Argentinien und Uruguay sollten Anlass sein, Deutschlands arbeitsplatzfeindliche und kurzsichtige Energiepolitik neu zu justieren. Ein überhasteter Ausstieg aus der Kohleverstromung macht unsere Energieversorgung unplanbar und beschert uns über kurz oder lang Versorgungsengpässe wie einem Entwicklungs- oder Schwellenland. Solange alternative Energien nicht grundlastfähig sind und jederzeit bedarfsgerecht eingespeist werden können, fordere ich die Aussetzung des Ausstiegs aus der Kohleverstromung. Dazu gehört auch die Abschaffung des ‚Erneuerbare-Energien-Gesetz‘”, so Marc Bernhard, Sprecher der AfD-Landesgruppe Baden-Württemberg im Bundestag. Bernhard, Mitglied im Umweltausschuss: „Der letzte Blackout in Europa, der in Deutschland ausgelöst wurde, liegt 13 Jahre zurück. Die durchschnittliche Dauer der Stromunterbrechung in Deutschland ist zwar nur 12,8 Minuten.",Kohleausstieg aussetzen  Drohende Blackouts vermeiden  Berlin  18 Juni 2019 „ Die verheerenden Blackouts in Argentinien und Uruguay sollten Anlass sein  Deutschlands arbeitsplatzfeindliche und kurzsichtige Energiepolitik neu zu justieren  Ein überhasteter Ausstieg aus der Kohleverstromung macht unsere Energieversorgung unplanbar und beschert uns über kurz oder lang Versorgungsengpässe wie einem Entwicklungs oder Schwellenland  Solange alternative Energien nicht grundlastfähig sind und jederzeit bedarfsgerecht eingespeist werden können  fordere ich die Aussetzung des Ausstiegs aus der Kohleverstromung  Dazu gehört auch die Abschaffung des ‚ ErneuerbareEnergienGesetz ‘ ”  so Marc Bernhard  Sprecher der AfDLandesgruppe BadenWürttemberg im Bundestag  Bernhard  Mitglied im Umweltausschuss  „ Der letzte Blackout in Europa  der in Deutschland ausgelöst wurde  liegt 13 Jahre zurück  Die durchschnittliche Dauer der Stromunterbrechung in Deutschland ist zwar nur 128 Minuten,122
388,press_255,Bernhard,2019-06-18,"Aber wie lange noch? Heute ist knapp die Hälfte der Stromerzeugungskapazität in Deutschland direkt von Wind und Sonne abhängig. Und bei Windkraft und Solarstromanlagen ist die in jedem Moment maximal erzeugbare Strommenge nicht steuerbar. Somit muss das Wetter möglichst exakt vorhergesagt werden. Aber je größer der Anteil von Wind- und Solarstromanlagen ist, desto größer wird auch das Vorhersage- und Planungsrisiko. Die fehlenden Strommengen müssen durch konventionelle Atom-, Kohle- oder Gaskraftwerke im In- und Ausland ausgeglichen werden, oder es muss alternativ auf Lastabwürfe von Wirtschafts- und Industrieunternehmen zurückgegriffen werden. Bereits der Bundesverband der Energie- und Wasserwirtschaft (BDEW) mahnt an, dass angesichts des geplanten Atom- und Kohleausstiegs in einigen Jahren nicht mehr ausreichend Kraftwerkskapazitäten bereitstehen werden, um die Spitzenlast in Deutschland zu decken.",Aber wie lange noch  Heute ist knapp die Hälfte der Stromerzeugungskapazität in Deutschland direkt von Wind und Sonne abhängig  Und bei Windkraft und Solarstromanlagen ist die in jedem Moment maximal erzeugbare Strommenge nicht steuerbar  Somit muss das Wetter möglichst exakt vorhergesagt werden  Aber je größer der Anteil von Wind und Solarstromanlagen ist  desto größer wird auch das Vorhersage und Planungsrisiko  Die fehlenden Strommengen müssen durch konventionelle Atom  Kohle oder Gaskraftwerke im In und Ausland ausgeglichen werden  oder es muss alternativ auf Lastabwürfe von Wirtschafts und Industrieunternehmen zurückgegriffen werden  Bereits der Bundesverband der Energie und Wasserwirtschaft  BDEW  mahnt an  dass angesichts des geplanten Atom und Kohleausstiegs in einigen Jahren nicht mehr ausreichend Kraftwerkskapazitäten bereitstehen werden  um die Spitzenlast in Deutschland zu decken,121
389,press_255,Bernhard,2019-06-18,"Das Erneuerbare-Energien-Gesetz (EEG) ist ein planwirtschaftlicher Fremdkörper in der sozialen Marktwirtschaft, der zu massiven Fehlallokationen, Preissteigerungen und einer volatilen Stromproduktion (dem sogenannten Zappelstrom) führt, die sich nicht am Bedarf orientiert. Selbst der Bundesrechnungshof bescheinigte in einem Sonderbericht der bisherigen Energiewende eine katastrophale Bilanz. Nicht zu vergessen: Deutschland hat durch den EEG-geförderten Ausbau mittlerweile die höchsten Strompreise in Europa. Netzbetreiber müssen immer mehr investieren, um Versorgungssicherheit zu garantieren. Und es bringt alles nichts: Nach aktuellem Sachstand des ‚Weltklimarats‘ IPCC würde selbst ein Erreichen der Ziele des EEG nicht zu einem messbaren Einfluss auf das Weltklima führen.",Das ErneuerbareEnergienGesetz  EEG  ist ein planwirtschaftlicher Fremdkörper in der sozialen Marktwirtschaft  der zu massiven Fehlallokationen  Preissteigerungen und einer volatilen Stromproduktion  dem sogenannten Zappelstrom  führt  die sich nicht am Bedarf orientiert  Selbst der Bundesrechnungshof bescheinigte in einem Sonderbericht der bisherigen Energiewende eine katastrophale Bilanz  Nicht zu vergessen  Deutschland hat durch den EEGgeförderten Ausbau mittlerweile die höchsten Strompreise in Europa  Netzbetreiber müssen immer mehr investieren  um Versorgungssicherheit zu garantieren  Und es bringt alles nichts  Nach aktuellem Sachstand des ‚ Weltklimarats ‘ IPCC würde selbst ein Erreichen der Ziele des EEG nicht zu einem messbaren Einfluss auf das Weltklima führen,97
390,press_256,Spaniel,2019-06-19,"Oberleitungen und Hybrid-LKW - Milliarden verpulvert, um minimal Diesel und CO2 einzusparen Berlin, 19. Juni 2019. Der Bund der Steuerzahler kritisiert ein Projekt des Bundesumweltministeriums. Die mit Vorschusslorbeeren bedachten Hybrid-LKW, die auf der Autobahn mit Hilfe von Oberleitungen elektrisch fahren können, sparen nur 10 statt 25 Prozent Dieselkraftstoff ein. Dirk Spaniel, verkehrspolitischer Sprecher der AfD-Fraktion erklärt dazu: „Die Verkehrs- und Umweltpolitik der Regierung offenbart einmal mehr, dass weder Union noch SPD wirtschaftlich denken oder handeln. So werden, auch mit Steuergeld, Milliardeninvestitionen für Hybrid-LKW und Oberleitungen verpulvert, um minimale Mengen Diesel und CO2 einzusparen. Das sind grüne Luftschlösser. Das Ergebnis einer ersten Zwischenauswertung, die der Hersteller Scania in einem vom Bundesumweltministerium geförderten Feldversuch auf der Autobahn A5 veröffentlicht hat, ist ernüchternd.",Oberleitungen und HybridLKW  Milliarden verpulvert  um minimal Diesel und CO2 einzusparen Berlin  19 Juni 2019 Der Bund der Steuerzahler kritisiert ein Projekt des Bundesumweltministeriums  Die mit Vorschusslorbeeren bedachten HybridLKW  die auf der Autobahn mit Hilfe von Oberleitungen elektrisch fahren können  sparen nur 10 statt 25 Prozent Dieselkraftstoff ein  Dirk Spaniel  verkehrspolitischer Sprecher der AfDFraktion erklärt dazu  „ Die Verkehrs und Umweltpolitik der Regierung offenbart einmal mehr  dass weder Union noch SPD wirtschaftlich denken oder handeln  So werden  auch mit Steuergeld  Milliardeninvestitionen für HybridLKW und Oberleitungen verpulvert  um minimale Mengen Diesel und CO2 einzusparen  Das sind grüne Luftschlösser  Das Ergebnis einer ersten Zwischenauswertung  die der Hersteller Scania in einem vom Bundesumweltministerium geförderten Feldversuch auf der Autobahn A5 veröffentlicht hat  ist ernüchternd,120
391,press_256,Spaniel,2019-06-19,"Experten des regierungsnahen Berliner Öko-Instituts e.V. hatten prognostiziert, dass bis zu 25 Prozent weniger CO2 emittiert wird. Die Effizienz des Strommix‘ ist hier ausgereizt. Er stammt bereits ausschließlich aus regenerativen Energien. Summa summarum sind die Oberleitungen eine absolute Fehlinvestition. Das gesamte Autobahnnetz damit auszustatten, wäre unsinnig. Hinzu kommt, dass etwa die Hälfte der LKW aus dem Ausland stammen. Auch diese müssten auf die teure neue Technik setzen. Grüne Ideologie ist exorbitant teuer und löst keine Probleme. Um den Güterverkehr zu elektrifizieren, ist es sinnvoller auf die Bahn setzen.“",Experten des regierungsnahen Berliner ÖkoInstituts eV hatten prognostiziert  dass bis zu 25 Prozent weniger CO2 emittiert wird  Die Effizienz des Strommix ‘ ist hier ausgereizt  Er stammt bereits ausschließlich aus regenerativen Energien  Summa summarum sind die Oberleitungen eine absolute Fehlinvestition  Das gesamte Autobahnnetz damit auszustatten  wäre unsinnig  Hinzu kommt  dass etwa die Hälfte der LKW aus dem Ausland stammen  Auch diese müssten auf die teure neue Technik setzen  Grüne Ideologie ist exorbitant teuer und löst keine Probleme  Um den Güterverkehr zu elektrifizieren  ist es sinnvoller auf die Bahn setzen  “,90
392,press_258,Hollnagel,2019-06-26,"Pläne der Grünen für eine CO2-Steuer belasten die Steuerzahler Berlin, 26. Juni 2019. Nach einem Thesenpapier zielen die CO2-Steuerpläne der Grünen darauf, bei Strom, Wärme und Verkehr eine Tonne Kohlendioxid mit zusätzlich 40 Euro (Einstiegspreis) zu belasten. Die Vorschläge der Grünen würde bedeuten, dass eine Tankfüllung eines Autos mit 60 Litern ca. 5,70 Euro mehr kostet. Für 2.500 Liter Heizöl müssten ca. 320 Euro mehr bezahlt werden. Das Ganze soll aufkommensneutral erfolgen. Die Bürger sollen 14,8 Milliarden Euro zurückerstattet bekommen. Wie das geschehen soll, lassen die Grünen offen. Die Frage ist, was soll das Ganze? Aufkommensneutral wird das nicht ablaufen können; denn es würde die bürokratische Krake noch größer werden. Dazu teilt der AfD-Bundestagsabgeordnete und Mitglied des Finanzausschusses, Dr. Bruno Hollnagel, mit: „Deutschlands Einfluss auf den globalen CO2 ist nach der Formel des Weltklimarates vernachlässigbar gering.",Pläne der Grünen für eine CO2Steuer belasten die Steuerzahler Berlin  26 Juni 2019 Nach einem Thesenpapier zielen die CO2Steuerpläne der Grünen darauf  bei Strom  Wärme und Verkehr eine Tonne Kohlendioxid mit zusätzlich 40 Euro  Einstiegspreis  zu belasten  Die Vorschläge der Grünen würde bedeuten  dass eine Tankfüllung eines Autos mit 60 Litern ca 570 Euro mehr kostet  Für 2500 Liter Heizöl müssten ca 320 Euro mehr bezahlt werden  Das Ganze soll aufkommensneutral erfolgen  Die Bürger sollen 148 Milliarden Euro zurückerstattet bekommen  Wie das geschehen soll  lassen die Grünen offen  Die Frage ist  was soll das Ganze  Aufkommensneutral wird das nicht ablaufen können  denn es würde die bürokratische Krake noch größer werden  Dazu teilt der AfDBundestagsabgeordnete und Mitglied des Finanzausschusses  Dr Bruno Hollnagel  mit  „ Deutschlands Einfluss auf den globalen CO2 ist nach der Formel des Weltklimarates vernachlässigbar gering,137
393,press_258,Hollnagel,2019-06-26,"Der Klimaschutzeffekt einer CO2-Steuer ist nicht zuverlässig prognostizierbar. Der Vorschlag der Grünen dient der Einnahmenmaximierung des Staates. Diese Einnahmen wollen die Grünen für soziale Umverteilung nutzen. Die AfD-Fraktion lehnt eine zusätzliche Belastung der Bürger ab, wir fordern Entlastungen. Das gilt auch für den bürokratischen Aufwand. Ich bin der Auffassung: Wer meint, CO2-Emissionen reduzieren zu wollen, der sollte das auf der Grundlage von kostenlosen Zertifikaten tun, die eine kontinuierlich abnehmende CO2-Emission zulassen. Ein Zertifikatehandel würde dann marktwirtschaftlich dafür sorgen dass ein CO2 Emissionsabbau gezielt und zuverlässig und vor allem ökonomisch vertretbar erfolgt.“",Der Klimaschutzeffekt einer CO2Steuer ist nicht zuverlässig prognostizierbar  Der Vorschlag der Grünen dient der Einnahmenmaximierung des Staates  Diese Einnahmen wollen die Grünen für soziale Umverteilung nutzen  Die AfDFraktion lehnt eine zusätzliche Belastung der Bürger ab  wir fordern Entlastungen  Das gilt auch für den bürokratischen Aufwand  Ich bin der Auffassung  Wer meint  CO2Emissionen reduzieren zu wollen  der sollte das auf der Grundlage von kostenlosen Zertifikaten tun  die eine kontinuierlich abnehmende CO2Emission zulassen  Ein Zertifikatehandel würde dann marktwirtschaftlich dafür sorgen dass ein CO2 Emissionsabbau gezielt und zuverlässig und vor allem ökonomisch vertretbar erfolgt  “,92
394,press_259,Frohnmaier,2019-06-26,"Afrika wehrt sich gegen deutsche Klimaideologen Berlin, 26. Juni 2019. Der Umsetzungsstand der Agenda 2030 für „nachhaltige Entwicklung“ war Thema auf der 36. Sitzung des Ausschusses für wirtschaftliche Zusammenarbeit und Entwicklung. Zum Gespräch dazu eingeladen war auch der Vorsitzende des Dachverbandes der deutschen entwicklungspolitischen Nichtregierungsorganisationen VENRO, Dr. Bernd Bornhorst. Bornhorst forderte, dass die Bundesregierung deutlich mehr auf gesetzliche Maßnahmen statt auf Freiwilligkeit setzen solle, um die Ziele der Agenda 2030 zu erreichen. Außerdem verlangte er mehr Mittel und Einfluss für „zivilgesellschaftlichen“ Akteure, zu denen auch VENRO gehört. Die AfD-Bundestagsfraktion lehnt die Agenda 2030 nach geltender Beschlusslage ab.",Afrika wehrt sich gegen deutsche Klimaideologen Berlin  26 Juni 2019 Der Umsetzungsstand der Agenda 2030 für „ nachhaltige Entwicklung “ war Thema auf der 36 Sitzung des Ausschusses für wirtschaftliche Zusammenarbeit und Entwicklung  Zum Gespräch dazu eingeladen war auch der Vorsitzende des Dachverbandes der deutschen entwicklungspolitischen Nichtregierungsorganisationen VENRO  Dr Bernd Bornhorst  Bornhorst forderte  dass die Bundesregierung deutlich mehr auf gesetzliche Maßnahmen statt auf Freiwilligkeit setzen solle  um die Ziele der Agenda 2030 zu erreichen  Außerdem verlangte er mehr Mittel und Einfluss für „ zivilgesellschaftlichen “ Akteure  zu denen auch VENRO gehört  Die AfDBundestagsfraktion lehnt die Agenda 2030 nach geltender Beschlusslage ab,101
