,id,author,date,text,text_tokenised,token_count
870,sp20_13,Dr. Dirk Spaniel,2021-12-09 00:00:00,"Das reduziert den Preis für den Liter Kraftstoff um circa 10 Eurocent. Flankieren wollen wir die Senkung der Benzinkosten durch eine sofortige Erhöhung der Pendlerpauschale. An einzelne Personen auf der Regierungsbank, die gerade nicht da sind und die vielleicht nicht wissen, wie die Pendlerpauschale funktioniert: Es besteht die Möglichkeit zur Nachfrage.",Das reduziert den Preis für den Liter Kraftstoff um circa 10 Eurocent  Flankieren wollen wir die Senkung der Benzinkosten durch eine sofortige Erhöhung der Pendlerpauschale  An einzelne Personen auf der Regierungsbank  die gerade nicht da sind und die vielleicht nicht wissen  wie die Pendlerpauschale funktioniert  Es besteht die Möglichkeit zur Nachfrage,51
871,sp20_28,Wolfgang Wiehle,2022-01-27 00:00:00,"Für ideologische Projekte zum Umbau der Gesell- (C) schaft, wolkig klimapolitische „Transformation“ ge- nannt, wollen vor allem die Grünen in Zukunft Milliar- denbeträge verfeuern. Zugleich will vor allem die FDP Die Gelegenheit lag auf dem Tisch. Der allzu panisch- pessimistisch veranschlagte Haushalt 2021 nebst erstem Nachtrag bietet gewaltigen Spielraum. Statt nun die Neu- verschuldung zu verringern, wie es gute Übung für einen liberalen Finanzminister hätte sein müssen, Herr Kollege Lindner, nimmt man gewaltige 60 Milliarden Euro, um eine Rücklage zu füttern, eben den Energie- und Klima- fonds, EKF. Mit dem Betrug am Wähler ist es aber nicht getan, wiedie Expertenanhörung vom 10. Januar eindrucksvoll ge- zeigt hat. Nicht zuletzt die Stellungnahme des Bundes- rechnungshofs zeigt klar auf, dass die Konstruktion die-ses Nachtragshaushalts die Grenzen des Grundgesetzes sprengt.",Für ideologische Projekte zum Umbau der Gesell  C  schaft  wolkig klimapolitische „ Transformation “ ge nannt  wollen vor allem die Grünen in Zukunft Milliar denbeträge verfeuern  Zugleich will vor allem die FDP Die Gelegenheit lag auf dem Tisch  Der allzu panisch pessimistisch veranschlagte Haushalt 2021 nebst erstem Nachtrag bietet gewaltigen Spielraum  Statt nun die Neu verschuldung zu verringern  wie es gute Übung für einen liberalen Finanzminister hätte sein müssen  Herr Kollege Lindner  nimmt man gewaltige 60 Milliarden Euro  um eine Rücklage zu füttern  eben den Energie und Klima fonds  EKF  Mit dem Betrug am Wähler ist es aber nicht getan  wiedie Expertenanhörung vom 10 Januar eindrucksvoll ge zeigt hat  Nicht zuletzt die Stellungnahme des Bundes rechnungshofs zeigt klar auf  dass die Konstruktion dieses Nachtragshaushalts die Grenzen des Grundgesetzes sprengt,129
872,sp20_28,Wolfgang Wiehle,2022-01-27 00:00:00,"Schon die Verabschiedung eines 2021er-Haus- halts im Jahre 2022 widerspricht dem Verfassungsgrundsatz der Jährlichkeit und dem Haushaltsgrundsatz der Fälligkeit. Die Bereitstellung einer Rücklage für Klimaschutz und Transformation steht in keinerlei Zusammen- hang mit der ins Feld geführten finanziellen Notlage, dieeine Ausnahme von den Regeln der Schuldenbremse erlauben sollte. Die behauptete Notlage ist noch dazu in erster Linie Folge der vielfach unverhältnismäßigen staatlichen Maßnahmen zur Bekämpfung der Pandemie. Es ist falsch, anzunehmen, dass der Staat am besten wüsste, wofür es sich lohnt, Geld auszugeben. Auch die modische Klimaargumentation kann nicht vertuschen, dass Ihre Transformationsprogramme immer tiefer in die Staatswirtschaft führen. Und es ist auch falsch, an- zunehmen, dass die ideologische Klimapolitik der Am- pelkoalition in eine gute Zukunft führen würde.",Schon die Verabschiedung eines 2021erHaus halts im Jahre 2022 widerspricht dem Verfassungsgrundsatz der Jährlichkeit und dem Haushaltsgrundsatz der Fälligkeit  Die Bereitstellung einer Rücklage für Klimaschutz und Transformation steht in keinerlei Zusammen hang mit der ins Feld geführten finanziellen Notlage  dieeine Ausnahme von den Regeln der Schuldenbremse erlauben sollte  Die behauptete Notlage ist noch dazu in erster Linie Folge der vielfach unverhältnismäßigen staatlichen Maßnahmen zur Bekämpfung der Pandemie  Es ist falsch  anzunehmen  dass der Staat am besten wüsste  wofür es sich lohnt  Geld auszugeben  Auch die modische Klimaargumentation kann nicht vertuschen  dass Ihre Transformationsprogramme immer tiefer in die Staatswirtschaft führen  Und es ist auch falsch  an zunehmen  dass die ideologische Klimapolitik der Am pelkoalition in eine gute Zukunft führen würde,119
873,sp20_28,Wolfgang Wiehle,2022-01-27 00:00:00,"Da trifft die einseitige Förderung der Elektromobilität auf explo- dierende Strompreise; denn die Märkte kennen den Man- gel. Die Abschaltung zuverlässiger und kostengünstiger Stromquellen wie der sicheren deutschen Kernkraftwerke trägt ganz direkt dazu bei. So kann man, meine Damen und Herren, mit einer Industrienation – oder soll man sagen: Noch-Industrienation? – wie Deutschland nicht umgehen.",Da trifft die einseitige Förderung der Elektromobilität auf explo dierende Strompreise  denn die Märkte kennen den Man gel  Die Abschaltung zuverlässiger und kostengünstiger Stromquellen wie der sicheren deutschen Kernkraftwerke trägt ganz direkt dazu bei  So kann man  meine Damen und Herren  mit einer Industrienation – oder soll man sagen  NochIndustrienation  – wie Deutschland nicht umgehen,55
874,sp20_40,Marc Bernhard,2022-01-28 00:00:00,"Frau Präsidentin! Meine Damen und Herren! Minister Habeck will die sogenannten erneuerbaren Energien jetzt dreimal schneller ausbauen, bis 2030 aus der Kohle aus- steigen und den CO2-Preis nie wieder unter 60 Euro pro Tonne fallen lassen. Herr Minister, ist Ihnen eigentlich klar, was das für die Menschen und die Arbeitsplätze bedeutet? Ihr Ministe- rium geht davon aus, dass sich unser Strombedarf bis 2030 verdreifachen wird, weil wir künftig ja auch mit Strom fahren und heizen sollen. Allein im letzten Jahr wurden elf Kohlekraftwerke und drei Kernkraftwerke mit insgesamt 9 Gigawatt Leistung abgeschaltet. Deutschland ist das einzige Land der Welt, das gleich- zeitig aus Kohle und Kernenergie aussteigt.",Frau Präsidentin  Meine Damen und Herren  Minister Habeck will die sogenannten erneuerbaren Energien jetzt dreimal schneller ausbauen  bis 2030 aus der Kohle aus steigen und den CO2Preis nie wieder unter 60 Euro pro Tonne fallen lassen  Herr Minister  ist Ihnen eigentlich klar  was das für die Menschen und die Arbeitsplätze bedeutet  Ihr Ministe rium geht davon aus  dass sich unser Strombedarf bis 2030 verdreifachen wird  weil wir künftig ja auch mit Strom fahren und heizen sollen  Allein im letzten Jahr wurden elf Kohlekraftwerke und drei Kernkraftwerke mit insgesamt 9 Gigawatt Leistung abgeschaltet  Deutschland ist das einzige Land der Welt  das gleich zeitig aus Kohle und Kernenergie aussteigt,107
875,sp20_44,Enrico Komning,2022-01-28 00:00:00,"Sie zwingen die Wirtschaft in einen zugeschnürten grünen Ordnungsrahmen mit gigantischen Fehlallokatio- nen von Geld und Wirtschaftsgütern. Sie schaffen eine links-grüne Käseglocke fernab jeglicher Realität. Die Menschen, Herr Habeck, werden unter dieser Käseglocke ersticken, und zwar nicht an zu viel CO2. Ersticken wird auch jedes kleine Pflänzchen von Wirt- schaftswachstum. Sie befeuern eine galoppierende Inflation und vernichten damit Sparvermögen, Altersvorsor- gen und Existenzgrundlagen. Die Effizienzförderung von Neubauten haben Sie einfach mal so eingedampft. Viele Häuslebauer stehen vor dem Nichts. Ihr groß versproche- nes Klimageld verschwindet klammheimlich in der Schublade. Die Abschaffung der Ökostromumlage gleicht nicht ansatzweise das aus, was Sie den Menschen mit der Erhöhung der CO2-Steuer aus der Tasche ziehen. Meine Damen und Herren, die von der Bundesregie- rung propagierte Klimagerechtigkeit schließt jede soziale Gerechtigkeit aus.",Sie zwingen die Wirtschaft in einen zugeschnürten grünen Ordnungsrahmen mit gigantischen Fehlallokatio nen von Geld und Wirtschaftsgütern  Sie schaffen eine linksgrüne Käseglocke fernab jeglicher Realität  Die Menschen  Herr Habeck  werden unter dieser Käseglocke ersticken  und zwar nicht an zu viel CO2 Ersticken wird auch jedes kleine Pflänzchen von Wirt schaftswachstum  Sie befeuern eine galoppierende Inflation und vernichten damit Sparvermögen  Altersvorsor gen und Existenzgrundlagen  Die Effizienzförderung von Neubauten haben Sie einfach mal so eingedampft  Viele Häuslebauer stehen vor dem Nichts  Ihr groß versproche nes Klimageld verschwindet klammheimlich in der Schublade  Die Abschaffung der Ökostromumlage gleicht nicht ansatzweise das aus  was Sie den Menschen mit der Erhöhung der CO2Steuer aus der Tasche ziehen  Meine Damen und Herren  die von der Bundesregie rung propagierte Klimagerechtigkeit schließt jede soziale Gerechtigkeit aus,127
876,sp20_44,Enrico Komning,2022-01-28 00:00:00,"Es profitieren allein Superreiche, Banker, Finanzinvestoren, Konzernchefs; denn die können sich ihr gutes Gewissen erkaufen. Zurückgelassen wer- den Arbeiter, Angestellte, Krankenschwestern, Handwerker, mittelständische Unternehmer, diejenigen, die von früh bis spät arbeiten und Ihren ganzen Quatsch finanzieren,",Es profitieren allein Superreiche  Banker  Finanzinvestoren  Konzernchefs  denn die können sich ihr gutes Gewissen erkaufen  Zurückgelassen wer den Arbeiter  Angestellte  Krankenschwestern  Handwerker  mittelständische Unternehmer  diejenigen  die von früh bis spät arbeiten und Ihren ganzen Quatsch finanzieren,36
877,sp20_52,Dr. Rainer Kraft,2022-02-17 00:00:00,"Einige Bemerkungen dazu seien aber dennoch gestat- tet. Im Unterschied zum Einsetzungsbeschluss der 19. Wahlperiode sieht der jetzige Antrag keine Beschäf- tigung mit der europäischen Nachhaltigkeitsstrategie mehr vor. An deren Stelle wurde einfach der Green Deal gesetzt, der jedoch eine einseitige Ausrichtung auf CO2-Reduktionen vorsieht. Die sonstigen Belange der Nachhaltigkeit, die uns die Agenda 2030 der Vereinten Nationen vorgibt, wie die Bekämpfung von Armut und Hunger, der gesicherte Zugang zu Bildung und funktio- nierendem Gesundheitswesen, der Schutz von Leben an Land und im Wasser, kommen in diesem Green Deal jedoch nur als nachrangige Ziele vor, die sich der CO2- Reduktion kategorisch unterzuordnen haben.",Einige Bemerkungen dazu seien aber dennoch gestat tet  Im Unterschied zum Einsetzungsbeschluss der 19 Wahlperiode sieht der jetzige Antrag keine Beschäf tigung mit der europäischen Nachhaltigkeitsstrategie mehr vor  An deren Stelle wurde einfach der Green Deal gesetzt  der jedoch eine einseitige Ausrichtung auf CO2Reduktionen vorsieht  Die sonstigen Belange der Nachhaltigkeit  die uns die Agenda 2030 der Vereinten Nationen vorgibt  wie die Bekämpfung von Armut und Hunger  der gesicherte Zugang zu Bildung und funktio nierendem Gesundheitswesen  der Schutz von Leben an Land und im Wasser  kommen in diesem Green Deal jedoch nur als nachrangige Ziele vor  die sich der CO2 Reduktion kategorisch unterzuordnen haben,103
878,sp20_56,Marc Bernhard,2022-02-18 00:00:00,"Und die Regierung tut alles dafür, auch noch die Kos- ten des Wohnens immer weiter in die Höhe zu treiben: Energiewende, Baustoffwende, Überregulierung, CO2- Steuer, Klimaschutzgesetz, Gebäudeenergiegesetz und andere Klimaabgaben füttern geradezu die grüne Inflati- on, und das ohne irgendeinen erkennbaren Nutzen. Über 500 Milliarden Euro in Form von Styropor sind in den letzten Jahren an die Häuser geklebt worden. Undmit welchem Effekt? Mit dem Effekt, dass bei der Her- stellung der Dämmstoffe noch mehr CO2 in die Luft geblasen wurde, als wenn wir gar nichts gemacht hätten, und dass die Kosten des Wohnens um weitere 500 Milliarden Euro gestiegen sind. Der gestrige Wohnungsbau-Tag hat auch klar und deut- lich bestätigt, dass der aktuell von der Regierung geplante KfW-40-Standard im Wohnungsbau überhaupt keine nennenswerte CO2-Einsparung bringt, aber die Kosten des Wohnens massiv weiter verteuern wird.",Und die Regierung tut alles dafür  auch noch die Kos ten des Wohnens immer weiter in die Höhe zu treiben  Energiewende  Baustoffwende  Überregulierung  CO2 Steuer  Klimaschutzgesetz  Gebäudeenergiegesetz und andere Klimaabgaben füttern geradezu die grüne Inflati on  und das ohne irgendeinen erkennbaren Nutzen  Über 500 Milliarden Euro in Form von Styropor sind in den letzten Jahren an die Häuser geklebt worden  Undmit welchem Effekt  Mit dem Effekt  dass bei der Her stellung der Dämmstoffe noch mehr CO2 in die Luft geblasen wurde  als wenn wir gar nichts gemacht hätten  und dass die Kosten des Wohnens um weitere 500 Milliarden Euro gestiegen sind  Der gestrige WohnungsbauTag hat auch klar und deut lich bestätigt  dass der aktuell von der Regierung geplante KfW40Standard im Wohnungsbau überhaupt keine nennenswerte CO2Einsparung bringt  aber die Kosten des Wohnens massiv weiter verteuern wird,135
890,sp20_9, Steffen Janich,2022-12-16,"Zum Schluss sei noch gesagt: Beamte, insbesondere Polizeibeamte, sind Recht und Gesetz verpflichtet und dürfen nicht den politischen Fantasien der jeweiligen Regierung unterliegen. Nicht nur die Bundespolizisten gehören vor dem Generalverdacht geschützt, sondern auch neue Bewerber für den Polizeivollzugsdienst. Einen weiteren politischen Gesinnungs-TÜV von Nancy Faesers Gnaden lehnen wir entschieden ab. Ich wünsche allen Deutschen einen friedlichen vierten Advent und frohe Weihnachten.",Zum Schluss sei noch gesagt  Beamte  insbesondere Polizeibeamte  sind Recht und Gesetz verpflichtet und dürfen nicht den politischen Fantasien der jeweiligen Regierung unterliegen  Nicht nur die Bundespolizisten gehören vor dem Generalverdacht geschützt  sondern auch neue Bewerber für den Polizeivollzugsdienst  Einen weiteren politischen GesinnungsTÜV von Nancy Faesers Gnaden lehnen wir entschieden ab  Ich wünsche allen Deutschen einen friedlichen vierten Advent und frohe Weihnachten,62
903,sp20_47, Martin Erwin Renner,2022-12-16,"Dieser globalistisch orchestrierte Wokismus trompetet unentwegt seine angebliche moralische Überlegenheit in alle Welt hinaus mit dem Anspruch, das Klima zu retten, nein, gleich die ganze Welt zu retten, um eine bessere Welt zu schaffen, mit besseren Weltbürgern. Dieser missionarische Eifer und diese vermeintlich moralische Überlegenheit ist nichts anderes als ein dominantes, herrschen wollendes Werteimperialismusgehabe. Es führt zu Bevormundung und zur erzieherischen Beeinflussung und Belehrung der anderen. Und klar: Da ist dann oft auch ein gehöriger Anteil antisemitischer und antizionistischer Agitation und Propaganda im Orchestersound. „Aber wir sind doch eigentlich und selbstverständlich die Guten!“ – genau das ist die Linie unserer links-grünen, ökosozialistischen Regierung, das ist der Anspruch der EU, das sind die Ziele der globalistischen Wokismus-Bewegung. Und das soll jetzt auch Aufgabe der opportunistischen, an diesem kranken Zeitgeist orientierten Deutschen Welle sein?",Dieser globalistisch orchestrierte Wokismus trompetet unentwegt seine angebliche moralische Überlegenheit in alle Welt hinaus mit dem Anspruch  das Klima zu retten  nein  gleich die ganze Welt zu retten  um eine bessere Welt zu schaffen  mit besseren Weltbürgern  Dieser missionarische Eifer und diese vermeintlich moralische Überlegenheit ist nichts anderes als ein dominantes  herrschen wollendes Werteimperialismusgehabe  Es führt zu Bevormundung und zur erzieherischen Beeinflussung und Belehrung der anderen  Und klar  Da ist dann oft auch ein gehöriger Anteil antisemitischer und antizionistischer Agitation und Propaganda im Orchestersound  „ Aber wir sind doch eigentlich und selbstverständlich die Guten  “ – genau das ist die Linie unserer linksgrünen  ökosozialistischen Regierung  das ist der Anspruch der EU  das sind die Ziele der globalistischen WokismusBewegung  Und das soll jetzt auch Aufgabe der opportunistischen  an diesem kranken Zeitgeist orientierten Deutschen Welle sein,134
909,sp20_53, Dr. Harald Weyel,2022-12-16,"Das ist eher eine zusätzliche Fehlinvestitionsrampe, zusätzlich zu allem UNO-Gemache und rund um die Dauerbrenner: Entwicklungshilfe, Klimareligion, Pariser Übereinkommen und untaugliche Erneuerbaren-Rettungsprojekte. Ein Beispiel: Die Schwierigkeiten, die die Regierung oder die Bevölkerung in Sri Lanka haben, haben diese nicht, weil Chinesen dort den Hafenbau erfolgreich betreiben, sozusagen im altenglischen Stil mit 99 Jahren Pachtzeit und Kreditbesicherung etc., sondern Schwierigkeiten hat Sri Lanka, weil es unter anderem auf Brüsseler Spitzenberatung gesetzt hat und seine Landwirtschaft und Energiepolitik auf Klima- und Ökodogmatik umstellte – mit der Folge von Ertragseinbrüchen, Ernährungskrise und stets gesteigerter erneuerbarer Verschuldungsproblematik. Die Suizidhegemonialmacht EU aber will sich mit dieser Me-too-Politik zum Global Player aufspielen bei Dingen, die sie nicht mal regional schafft. Einen „Global Popanz“ nenne ich das doch eher.",Das ist eher eine zusätzliche Fehlinvestitionsrampe  zusätzlich zu allem UNOGemache und rund um die Dauerbrenner  Entwicklungshilfe  Klimareligion  Pariser Übereinkommen und untaugliche ErneuerbarenRettungsprojekte  Ein Beispiel  Die Schwierigkeiten  die die Regierung oder die Bevölkerung in Sri Lanka haben  haben diese nicht  weil Chinesen dort den Hafenbau erfolgreich betreiben  sozusagen im altenglischen Stil mit 99 Jahren Pachtzeit und Kreditbesicherung etc  sondern Schwierigkeiten hat Sri Lanka  weil es unter anderem auf Brüsseler Spitzenberatung gesetzt hat und seine Landwirtschaft und Energiepolitik auf Klima und Ökodogmatik umstellte – mit der Folge von Ertragseinbrüchen  Ernährungskrise und stets gesteigerter erneuerbarer Verschuldungsproblematik  Die Suizidhegemonialmacht EU aber will sich mit dieser MetooPolitik zum Global Player aufspielen bei Dingen  die sie nicht mal regional schafft  Einen „ Global Popanz “ nenne ich das doch eher,124
910,sp20_53, Dr. Harald Weyel,2022-12-16,"Allein in Osteuropa schafft man das nicht, im eigenen Vorhof, auch auf dem Balkan nicht. Da wurden keine Dinge positiv beeinflusst, nicht von Deutschland, nicht von der EU – alles too little, too late und auch nur im Gefolge anderer Leute. International werden westlicherseits ja bereits jährlich – nicht über einen Fünfjahreszeitraum; jährlich! – 150 Milliarden Dollar in die Entwicklungsgeschichte gepumpt, –",Allein in Osteuropa schafft man das nicht  im eigenen Vorhof  auch auf dem Balkan nicht  Da wurden keine Dinge positiv beeinflusst  nicht von Deutschland  nicht von der EU – alles too little  too late und auch nur im Gefolge anderer Leute  International werden westlicherseits ja bereits jährlich – nicht über einen Fünfjahreszeitraum  jährlich  – 150 Milliarden Dollar in die Entwicklungsgeschichte gepumpt  –,62
911,sp20_54,Dr. Harald Weyel,2022-12-16,– seit 2015 durch CO2-Planwirtschaft und Pariser Abkommen auch noch mal 100 Milliarden.,– seit 2015 durch CO2Planwirtschaft und Pariser Abkommen auch noch mal 100 Milliarden,13
913,sp20_58,Dr. Harald Weyel,2022-12-16,"– sondern Sie müssen auf das, was bereits da ist, zurückgreifen.",– sondern Sie müssen auf das  was bereits da ist  zurückgreifen,11
930,sp20_97, Steffen Kotré,2022-12-15,"Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Das Abrissunternehmen Ampelkoalition marschiert weiter in Richtung energie- und sozialpolitischer Abgrund und in den haushalterischen Wahnsinn. Die Summen der Transferzahlungen sind nicht mehr real gedeckt. Wir haben deshalb eine Inflation von 10 Prozent, um mit dem daraus resultierenden realen Schrumpfen der nicht mehr rückzahlbaren Schulden den Bürgern diesen Werteverlust aufzuhalsen. Wie in Diktaturen werden die selbstgeschaffene Mangelwirtschaft verwaltet und die Bürger geschröpft, meine Damen und Herren. Planwirtschaftlich werden Löcher mit Steuergeldern jetzt gestopft, die wir in einer funktionierenden sozialen Marktwirtschaft ohne diese dumme und naive Sanktionspolitik gar nicht hätten. Trotz Preisbremse werden die überhöhten Energiekosten ja doch bezahlt, aber eben jetzt wie auch schon bei der sogenannten Energiewende von den Steuerzahlern.",Sehr geehrte Frau Präsidentin  Sehr geehrte Damen und Herren  Das Abrissunternehmen Ampelkoalition marschiert weiter in Richtung energie und sozialpolitischer Abgrund und in den haushalterischen Wahnsinn  Die Summen der Transferzahlungen sind nicht mehr real gedeckt  Wir haben deshalb eine Inflation von 10 Prozent  um mit dem daraus resultierenden realen Schrumpfen der nicht mehr rückzahlbaren Schulden den Bürgern diesen Werteverlust aufzuhalsen  Wie in Diktaturen werden die selbstgeschaffene Mangelwirtschaft verwaltet und die Bürger geschröpft  meine Damen und Herren  Planwirtschaftlich werden Löcher mit Steuergeldern jetzt gestopft  die wir in einer funktionierenden sozialen Marktwirtschaft ohne diese dumme und naive Sanktionspolitik gar nicht hätten  Trotz Preisbremse werden die überhöhten Energiekosten ja doch bezahlt  aber eben jetzt wie auch schon bei der sogenannten Energiewende von den Steuerzahlern,120
934,sp20_102, Marc Bernhard,2022-12-15,"Frau Präsidentin! Meine Damen und Herren! Das Konzept Ihrer Energiewende war es, alle Kohle- und Kernkraftwerke abzuschalten und diese durch Gaskraftwerke zu ersetzen, die hier überall im Land gebaut werden sollten. So wurden allein Anfang dieses Jahres Kern- und Kohlekraftwerke mit einer Leistung von 10 Gigawatt abgeschaltet. Das ist genauso, wie wenn man ganz Baden-Württemberg den Stecker ziehen würde. Seit dem Beginn des Ukrainekrieges ist aber jedem klar, dass dieser Plan so nicht mehr funktionieren wird. Das ist jetzt zehn Monate her. Was haben Sie von der Regierung in diesen zehn Monaten gemacht, um die Energieversorgung unseres Landes sicherzustellen? Ganz offensichtlich nichts Sinnvolles. Denn sonst müssten die Bürger heute nicht den doppelten Strompreis und den fünffachen Gaspreis bezahlen.",Frau Präsidentin  Meine Damen und Herren  Das Konzept Ihrer Energiewende war es  alle Kohle und Kernkraftwerke abzuschalten und diese durch Gaskraftwerke zu ersetzen  die hier überall im Land gebaut werden sollten  So wurden allein Anfang dieses Jahres Kern und Kohlekraftwerke mit einer Leistung von 10 Gigawatt abgeschaltet  Das ist genauso  wie wenn man ganz BadenWürttemberg den Stecker ziehen würde  Seit dem Beginn des Ukrainekrieges ist aber jedem klar  dass dieser Plan so nicht mehr funktionieren wird  Das ist jetzt zehn Monate her  Was haben Sie von der Regierung in diesen zehn Monaten gemacht  um die Energieversorgung unseres Landes sicherzustellen  Ganz offensichtlich nichts Sinnvolles  Denn sonst müssten die Bürger heute nicht den doppelten Strompreis und den fünffachen Gaspreis bezahlen,118
936,sp20_102, Marc Bernhard,2022-12-15,"Die Menschen müssen nämlich für 80 Prozent ihres Verbrauchs immer noch den dreifachen Gaspreis gegenüber dem letzten Jahr bezahlen und den Rest, die restlichen 20 Prozent des Gasverbrauchs, in unbegrenzter Höhe. Was wir hier brauchen, ist eine dauerhafte und nachhaltige Lösung, nämlich ganz einfach das, wogegen sich diese Regierung seit zehn Monaten rigoros sperrt: Wir müssen alle verfügbaren Kern- und Kohlekraftwerke wieder ans Netz nehmen oder weiterlaufen lassen, eigene Gasvorkommen nutzen und vor allem nicht aus teurem Gas Strom erzeugen und diesen dann in riesigen Mengen ins Ausland exportieren. Helfen Sie den Menschen wirklich! Bringen Sie die 2021 abgeschalteten Kraftwerke wieder ans Netz, und der Strompreis halbiert sich von heute auf morgen von ganz alleine.",Die Menschen müssen nämlich für 80 Prozent ihres Verbrauchs immer noch den dreifachen Gaspreis gegenüber dem letzten Jahr bezahlen und den Rest  die restlichen 20 Prozent des Gasverbrauchs  in unbegrenzter Höhe  Was wir hier brauchen  ist eine dauerhafte und nachhaltige Lösung  nämlich ganz einfach das  wogegen sich diese Regierung seit zehn Monaten rigoros sperrt  Wir müssen alle verfügbaren Kern und Kohlekraftwerke wieder ans Netz nehmen oder weiterlaufen lassen  eigene Gasvorkommen nutzen und vor allem nicht aus teurem Gas Strom erzeugen und diesen dann in riesigen Mengen ins Ausland exportieren  Helfen Sie den Menschen wirklich  Bringen Sie die 2021 abgeschalteten Kraftwerke wieder ans Netz  und der Strompreis halbiert sich von heute auf morgen von ganz alleine,115
941,sp20_124,Eugen Schmidt,2022-12-15,"Sie haben nichts aus den letzten 20 Jahren misslungener westlicher Interventionspolitik gelernt. Hierzu kann die AfD nur Nein sagen. Wir sind die Alternative für Freiheit, gegen Gängelung, für Diplomatie und gegen Gewalt und vor allem und stets an erster Stelle für Deutschland. AfD – die Friedenspartei!",Sie haben nichts aus den letzten 20 Jahren misslungener westlicher Interventionspolitik gelernt  Hierzu kann die AfD nur Nein sagen  Wir sind die Alternative für Freiheit  gegen Gängelung  für Diplomatie und gegen Gewalt und vor allem und stets an erster Stelle für Deutschland  AfD – die Friedenspartei,46
961,sp20_172, Dr. Rainer Kraft,2022-12-15,Die Regierung schafft also keinen Ersatz für die 1 200 produktiven Arbeitsplätze der hartarbeitenden Menschen in der Raffinerie. Das Versprechen eines erneuerbaren Zukunftsstandortes ist bereits vor Beginn des Unternehmens gebrochen worden.,Die Regierung schafft also keinen Ersatz für die 1   200 produktiven Arbeitsplätze der hartarbeitenden Menschen in der Raffinerie  Das Versprechen eines erneuerbaren Zukunftsstandortes ist bereits vor Beginn des Unternehmens gebrochen worden,31
969,sp20_186,Martin Sichert,2022-12-15,– unter dessen Folgen diese möglicherweise ein ganzes Leben lang leiden müssen.,– unter dessen Folgen diese möglicherweise ein ganzes Leben lang leiden müssen,12
994,sp20_256, Roger Beckamp,2022-12-15,"Oder in den Worten von Kapitalanlageberatern – Zitat –: Investments in erneuerbare Energien haben sich in den letzten Monaten über Plan gerechnet. Die Rendite liegt voraussichtlich bei 7 bis 9 Prozent im Jahr. – Wie schön! Wie schön für die grünen Besserverdiener mit ihren Aktiendepots, und wie tragisch für Natur und Umwelt.",Oder in den Worten von Kapitalanlageberatern – Zitat –  Investments in erneuerbare Energien haben sich in den letzten Monaten über Plan gerechnet  Die Rendite liegt voraussichtlich bei 7 bis 9 Prozent im Jahr  – Wie schön  Wie schön für die grünen Besserverdiener mit ihren Aktiendepots  und wie tragisch für Natur und Umwelt,52
1008,sp20_291, Dr. Dirk Spaniel,2022-12-15,"Am Energiemarkt betragen die Vermeidungskosten pro Tonne CO2 ungefähr 55 Euro. Das ist doch wirtschaftlicher Schwachsinn! Das können wir nicht unterstützen. Ich möchte noch etwas anderes sagen. Mit dieser Subvention, die Sie als Große Koalition beschlossen hatten, haben Sie einen Markt für Elektroautos gehypt, Sie haben Erwartungen geweckt. Das Ergebnis von diesem Hype ist, dass nächstes Jahr der Elektroautoverkauf und natürlich auch der Plug-in-Verkauf zusammenbrechen werden in diesem Land, weil es nämlich gar keinen Markt für Elektroautos gibt und auch nächstes Jahr keinen geben wird. Ich prophezeie Ihnen: Den Markt wird es noch viele Jahre nicht geben, und es ist zweifelhaft, ob es ihn jemals geben wird. Das heißt, wir müssen an dieser Stelle aufhören, so zu tun, als könnten wir Steuergeld nehmen oder Geld drucken und an dieser Stelle verbrennen.",Am Energiemarkt betragen die Vermeidungskosten pro Tonne CO2 ungefähr 55 Euro  Das ist doch wirtschaftlicher Schwachsinn  Das können wir nicht unterstützen  Ich möchte noch etwas anderes sagen  Mit dieser Subvention  die Sie als Große Koalition beschlossen hatten  haben Sie einen Markt für Elektroautos gehypt  Sie haben Erwartungen geweckt  Das Ergebnis von diesem Hype ist  dass nächstes Jahr der Elektroautoverkauf und natürlich auch der PluginVerkauf zusammenbrechen werden in diesem Land  weil es nämlich gar keinen Markt für Elektroautos gibt und auch nächstes Jahr keinen geben wird  Ich prophezeie Ihnen  Den Markt wird es noch viele Jahre nicht geben  und es ist zweifelhaft  ob es ihn jemals geben wird  Das heißt  wir müssen an dieser Stelle aufhören  so zu tun  als könnten wir Steuergeld nehmen oder Geld drucken und an dieser Stelle verbrennen,131
1010,sp20_292,Dr. Dirk Spaniel,2022-12-15,"Sie haben gar nichts erreicht, weil Sie die CO2-Emissionen, die Sie im Verkehrssektor angeblich gespart haben, –",Sie haben gar nichts erreicht  weil Sie die CO2Emissionen  die Sie im Verkehrssektor angeblich gespart haben  –,17
1011,sp20_293,Dr. Dirk Spaniel,2022-12-15,"– im Energiesektor, bei den Kohlekraftwerken raushauen. Deshalb sind die 10 Prozent CO2-Einsparung überhaupt nicht vorhanden. Das ist einfach nur ein Märchen.",– im Energiesektor  bei den Kohlekraftwerken raushauen  Deshalb sind die 10 Prozent CO2Einsparung überhaupt nicht vorhanden  Das ist einfach nur ein Märchen,22
