,speech_id,date,speaker,party,text,text_tokenised
427,sp19_1253,2019-04-05,Markus Frohnmaier,AfD,"Ein Zielland chinesischer Investitionen ist dabei auch der G-20-Staat Indonesien. Dort werden Kohlekraftwerke und Stahlhütten mit chinesischem Geld aus dem Boden gestampft. Deutschland leistet auch Entwicklungshilfe in Indonesien. Dort fließt unser Steuergeld in erneuerbare Energien und Klimaschutz, ganz zur Erheiterung der chinesisch-indonesischen Kohlekraftwerksarchitekten. Anlässlich der Reduzierung der Entwicklungsleistungen an Indonesien durch Australien im Jahr 2015 verkündete ein Sprecher des indonesischen Außenministeriums die selbstbewusste Parole: Indonesien ist kein Entwicklungsland mehr, Indonesien benötigt keine Entwicklungshilfe. – Diese Nachricht hat Berlin offensichtlich noch immer nicht erreicht. Sie bezahlen noch immer. Gleichzeitig erhält Indonesien auf Basis der APS-Verordnung, dem Zollpräferenzsystem der Europäischen Union für Entwicklungsländer, obendrauf noch einen bevorzugten Zugang zum europäischen Binnenmarkt.","Zielland chinesischer Investitionen G-20-Staat Indonesien . Kohlekraftwerke Stahlhütten chinesischem Geld Boden gestampft . Deutschland leistet Entwicklungshilfe Indonesien . fließt Steuergeld erneuerbare Energien Klimaschutz , Erheiterung chinesisch-indonesischen Kohlekraftwerksarchitekten . Anlässlich Reduzierung Entwicklungsleistungen Indonesien Australien   2015 verkündete Sprecher indonesischen Außenministeriums selbstbewusste Parole : Indonesien Entwicklungsland , Indonesien benötigt Entwicklungshilfe .   – Nachricht Berlin offensichtlich erreicht . bezahlen . Gleichzeitig erhält Indonesien Basis APS-Verordnung , Zollpräferenzsystem Europäischen Union Entwicklungsländer , obendrauf bevorzugten Zugang europäischen Binnenmarkt ."
428,sp19_1279,2019-04-11,Volker Münz,AfD,"Kinder werden manchmal als Armutsrisiko und – wie vor kurzem – als Belastung für das Klima bezeichnet. Wie krank muss eine Gesellschaft sein, um ernsthaft über Kinder als Klimakiller zu debattieren?","Kinder manchmal Armutsrisiko   – kurzem   – Belastung Klima bezeichnet . krank Gesellschaft , ernsthaft Kinder Klimakiller debattieren ?"
429,sp19_1279,2019-04-11,Volker Münz,AfD,"Statt ein Klima der Verunsicherung zu erzeugen, sollten Staat und Gesellschaft Eltern ermutigen, Kinder zu bekommen. Dies ist nicht nur eine Frage des Geldes und der staatlichen Förderung. Wir brauchen eine Willkommenskultur für Kinder, für alle Kinder, meine Damen und Herren!","Klima Verunsicherung erzeugen , Staat Gesellschaft Eltern ermutigen , Kinder bekommen . Frage Geldes staatlichen Förderung . brauchen Willkommenskultur Kinder , Kinder , Damen Herren !"
430,sp19_1280,2019-04-11,Beatrix von Storch,AfD,"Kinder mit Downsyndrom werden heute noch geboren. Sie leben und lachen, und sie werden von ihren Eltern geliebt. Sie sind so unvollkommen, wie wir alle unvollkommen sind. Doch die Debatte über die pränatale Diagnostik schafft ein gesellschaftliches Klima, das die Berechtigung, sich für ein behindertes Kind zu entscheiden, mehr und mehr infrage stellt; das fürchte ich. Die Entwicklung geht auch deshalb in vielen Ländern Europas in die Richtung, dass Menschen mit Downsyndrom – nach Test – durch Abtreibung als Gruppe verschwinden.","Kinder Downsyndrom geboren . leben lachen , Eltern geliebt . unvollkommen , unvollkommen . Debatte pränatale Diagnostik schafft gesellschaftliches Klima , Berechtigung , behindertes Kind entscheiden , infrage stellt ; fürchte . Entwicklung Ländern Europas Richtung , Menschen Downsyndrom   – Test   – Abtreibung Gruppe verschwinden ."
431,sp19_1280,2019-04-11,Beatrix von Storch,AfD,"Wir stehen an einer Wasserscheide. Es gibt Kräfte, die wollen eine Welt mit optimierten Menschen, produktiv, leistungsfähig und vor allem gesund. Wer potenziell eingeschränkt ist, wird vor der Geburt möglicherweise aussortiert, oder – Stichwort Sterbehilfe – eben am Ende seines Lebens, wenn er nicht mehr funktioniert und Hilfe braucht. Dieses Klima wird sich ausbreiten; auf jeden Fall fürchte ich das. Ich meine, der Zweck der sozialen Ordnung besteht nicht in der Optimierung des Menschen. Ich meine, er besteht im Schutz und im Bewahren seiner ihm ganz eigenen, von Gott gegebenen Würde.","stehen Wasserscheide . Kräfte , Welt optimierten Menschen , produktiv , leistungsfähig gesund . potenziell eingeschränkt , Geburt möglicherweise aussortiert ,   – Stichwort Sterbehilfe   – Lebens , funktioniert Hilfe braucht . Klima ausbreiten ; Fall fürchte . , Zweck sozialen Ordnung besteht Optimierung Menschen . , besteht Schutz Bewahren , Gott gegebenen ."
432,sp19_1283,2019-04-11,Lothar Maier,AfD,"Es geht aber auch – das ist in der letzten Debatte zu diesem Mandat ja immer wieder angeklungen – um wirtschaftliche Interessen Frankreichs. Mali ist ein Land, das beträchtliche Rohstoffreserven besitzt, und es ist der Hauptlieferant des maßgeblichen Produktes, mit dem die französische Energieerzeugung arbeitet, nämlich Uran. Der malische Uranbergbau ist hier bestimmend. Das Pikante ist, dass in diesem Haus die Kräfte, die alles daransetzen, die deutsche Atomkraft und die Energieerzeugung aus Kohle kaputtzumachen bzw. zu beseitigen, dafür sind, dass der Uranbergbau in Mali und die Uranlieferungen aus Mali für Frankreich sichergestellt werden.","  – letzten Debatte Mandat angeklungen   – wirtschaftliche Interessen Frankreichs . Mali Land , beträchtliche Rohstoffreserven besitzt , Hauptlieferant maßgeblichen Produktes , französische Energieerzeugung arbeitet , nämlich Uran . malische Uranbergbau bestimmend . Pikante , Haus Kräfte , daransetzen , deutsche Atomkraft Energieerzeugung Kohle kaputtzumachen bzw. beseitigen , , Uranbergbau Mali Uranlieferungen Mali Frankreich sichergestellt ."
433,sp19_1285,2019-04-11,Jürgen Braun,AfD,"Wichtige Themen fehlen in diesem Bericht wie die Ursache für die katastrophale humanitäre Krise im Südsudan. Ist es wirklich das Klima, wie der Bericht mehrfach suggeriert? Oder liegt es vielmehr daran, dass die Christen im Südsudan vom Nordsudan verfolgt wurden? Im Süden sind die Christen die größte religiöse Gruppe, weit vor den Moslems. Der Südsudan hat sich vom Nordsudan in einem religiösen Konflikt abgespalten. Bei der Bundesregierung fehlt diese Erklärung der Ursachen. Das heute gestürzte Regime al-Baschir gehörte mit Sicherheit zu den Ursachen.","Wichtige Themen fehlen Bericht Ursache katastrophale humanitäre Krise Südsudan . Klima , Bericht mehrfach suggeriert ? liegt vielmehr , Christen Südsudan Nordsudan verfolgt ? Süden Christen größte religiöse Gruppe , Moslems . Südsudan Nordsudan religiösen Konflikt abgespalten . Bundesregierung fehlt Erklärung Ursachen . gestürzte Regime al-Baschir gehörte Sicherheit Ursachen ."
434,sp19_1285,2019-04-11,Jürgen Braun,AfD,Und dann immer wieder das endlose infantile Gelaber vom Klimawandel: Der Klimawandel: das große grün-linke Ablenkungsmanöver unserer Zeit.,endlose infantile Gelaber Klimawandel : Klimawandel : grün-linke Ablenkungsmanöver .
435,sp19_1285,2019-04-11,Jürgen Braun,AfD,"Allzu oft wird das Klima als Krisengrund genannt, damit man die Wahrheit nicht aussprechen muss.","Allzu Klima Krisengrund genannt , Wahrheit aussprechen ."
436,sp19_1290,2019-04-11,Dirk Spaniel,AfD,"Es gibt kein Konzept, wie wir den Strom für die Elektromobilität erzeugen wollen. Einerseits wollen Sie alle Kern- und Kohlekraftwerke abschalten, andererseits wollen Sie mit erneuerbaren Energien, also gerade nicht speicherbarem Strom, die Stromversorgung gewährleisten. Zeigen Sie doch erst einmal auf, wie das funktionieren soll, bevor Sie hier unsere Mobilität und die Autoindustrie abbauen wollen.","Konzept , Strom Elektromobilität erzeugen . Einerseits Kern- Kohlekraftwerke abschalten , andererseits erneuerbaren Energien , speicherbarem Strom , Stromversorgung gewährleisten . Zeigen , funktionieren , bevor Mobilität Autoindustrie abbauen ."
437,sp19_1306,2019-04-11,Enrico Komning,AfD,"Die Bürger werden in Zukunft noch härter arbeiten müssen, um dieses Land aus der Misere herauszuführen, die die idiotische sogenannte Energiewende sowie die katastrophale Euro- und Migrationspolitik herbeiführen werden.","Bürger Zukunft härter arbeiten , Land Misere herauszuführen , idiotische sogenannte Energiewende katastrophale Euro- Migrationspolitik herbeiführen ."
438,sp19_1312,2019-04-12,Martin Reichardt,AfD,"Er ist beseelt von Bevormundung und Unfreiheit. Der Antrag will die von den Grünen überall geschürten Ängste vor Klimawandel,","beseelt Bevormundung Unfreiheit . Antrag Grünen überall geschürten Ängste Klimawandel ,"
439,sp19_1312,2019-04-12,Martin Reichardt,AfD,Dieser Antrag ist ein Ideologiepapier. Er ist Teil des Angriffs der Grünen auf eine Vielzahl bewährter Technologien und deren Weiterentwicklung. Aktuell sind das Kohlekraftwerke und Dieselmotoren.,Antrag Ideologiepapier . Angriffs Grünen Vielzahl bewährter Technologien Weiterentwicklung . Aktuell Kohlekraftwerke Dieselmotoren .
440,sp19_1330,2019-05-08,Marc Bernhard,AfD,"Danke, Herr Präsident. – Frau Ministerin, Sie möchten eine CO 2 -Steuer einführen. Der Anteil Deutschlands an den menschengemachten CO 2 -Emissionen beträgt jedoch nur 1,8 Prozent, während zum Beispiel der Anteil Chinas 28 Prozent beträgt, der Anteil Indiens etwa 8 Prozent. Zusammen mit allen Schwellen- und Entwicklungsländern erzeugen diese Länder mehr als 60 Prozent der CO 2 -Emissionen weltweit. Gemäß dem Pariser Klimaschutzabkommen dürfen diese Schwellen- und Entwicklungsländer, die über 60  Prozent der CO 2 -Emissionen erzeugen, ihren CO 2 -Ausstoß bis 2030 weiter unbegrenzt, also ohne Limit, erhöhen. Welchen konkreten Effekt auf das Weltklima soll also eine CO 2 -Steuer in Deutschland haben, wenn doch die Emittenten von 60 Prozent des CO 2 eine Reduzierung in Deutschland null und nichtig machen? All das, was wir hier einsparen, hat doch – selbst wenn wir die Emissionen auf null reduzieren – überhaupt keinen Effekt.","Danke , .   – Ministerin , möchten CO 2 -Steuer einführen . Anteil Deutschlands menschengemachten CO 2 -Emissionen beträgt 1,8   Prozent , Anteil Chinas 28   Prozent beträgt , Anteil Indiens 8   Prozent . Schwellen- Entwicklungsländern erzeugen Länder 60   Prozent CO 2 -Emissionen weltweit . Gemäß Pariser Klimaschutzabkommen Schwellen- Entwicklungsländer , 60   Prozent CO 2 -Emissionen erzeugen , CO 2 -Ausstoß 2030 unbegrenzt , Limit , erhöhen . konkreten Effekt Weltklima CO 2 -Steuer Deutschland , Emittenten 60   Prozent CO 2 Reduzierung Deutschland null nichtig ? All , einsparen ,   – Emissionen null reduzieren   – Effekt ."
441,sp19_1331,2019-05-08,Marc Bernhard,AfD,"Frau Ministerin, Sie sagen also im Prinzip, Deutschland solle quasi im Alleingang die Welt oder das Weltklima retten.","Ministerin , sagen Prinzip , Deutschland solle quasi Alleingang Welt Weltklima retten ."
442,sp19_1331,2019-05-08,Marc Bernhard,AfD,"Glauben Sie denn wirklich, dass es Sinn macht, dass wir die paar Kohlekraftwerke, die wir in Deutschland haben, abschalten, während weltweit derzeit 1 500 neue Kohlekraftwerke im Bau sind? Wäre es nicht viel sinnvoller, in einem fairen Abkommen mit anderen Ländern dazu zu kommen, dass vielleicht mal die großen Emittenten ihre CO 2 -Emissionen reduzieren? Würde es nicht viel mehr Sinn machen, vernünftige CO 2 -Abscheidungsanlagen in die Zigtausend Kohlekraftwerke in China und Indien oder anderswo einzubauen, als den Menschen in Deutschland immer mehr Steuern abzupressen?","Glauben , Sinn , paar Kohlekraftwerke , Deutschland , abschalten , weltweit derzeit 1   500   Kohlekraftwerke Bau ? sinnvoller , fairen Abkommen Ländern , mal Emittenten CO 2 -Emissionen reduzieren ? Sinn , vernünftige CO 2 -Abscheidungsanlagen Zigtausend Kohlekraftwerke China Indien anderswo einzubauen , Menschen Deutschland Steuern abzupressen ?"
443,sp19_1337,2019-05-08,Karsten Hilse,AfD,"Vielen Dank, Herr Präsident. – Frau Ministerin, laut den Formeln des IPCC würde die Abschaltung aller Kohlekraftwerke von heute auf morgen – und auch nur dann, wenn man daran glaubt, dass der Mensch den Klimawandel maßgeblich beeinflusst – die hypothetische Erderwärmung um 0,000284 Grad Celsius verringern. Sehen Sie es als angemessen an, für diesen aberwitzig geringen Wert – 0,000284 Grad Celsius weniger Erderwärmung – 30 000 Arbeitsplätze allein in Sachsen abzubauen und laut Deutschem Industrie- und Handelskammertag 170 Milliarden Euro auszugeben?",", .   – Ministerin , laut Formeln IPCC Abschaltung Kohlekraftwerke   – , glaubt , Mensch Klimawandel maßgeblich beeinflusst   – hypothetische Erderwärmung 0,000284   Grad Celsius verringern . Sehen angemessen , aberwitzig geringen Wert   – 0,000284   Grad Celsius Erderwärmung   – 30   000   Arbeitsplätze Sachsen abzubauen laut Deutschem Industrie- Handelskammertag 170   Milliarden Euro auszugeben ?"
444,sp19_1339,2019-05-08,Karsten Hilse,AfD,"Ich hatte einen konkreten Zahlenwert genannt: 0,000284 Grad Celsius weniger Erderwärmung. Meine ganz konkrete Frage lautet: Sehen Sie es als angemessen an, für einen solch geringen Wert 30 000 Arbeitsplätze zu vernichten und – laut Deutschem Industrie- und Handelskammertag – 170 Milliarden Euro auszugeben? Das ist die Frage.","konkreten Zahlenwert genannt : 0,000284   Grad Celsius Erderwärmung . konkrete Frage lautet : Sehen angemessen , solch geringen Wert 30   000   Arbeitsplätze vernichten   – laut Deutschem Industrie- Handelskammertag   – 170   Milliarden   Euro auszugeben ? Frage ."
445,sp19_1356,2019-05-09,Steffen Kotré,AfD,"Dank der Verknappung der Stromerzeugungskapazität aufgrund der Energiewende der Altparteien, allen voran der von den Grünen vor sich hergetriebenen Bundesregierung, sind wir jetzt stärker auf das Verbundnetz angewiesen.","Verknappung Stromerzeugungskapazität aufgrund Energiewende Altparteien , voran Grünen hergetriebenen Bundesregierung , stärker Verbundnetz angewiesen ."
446,sp19_1356,2019-05-09,Steffen Kotré,AfD,Die Energiewende – wir haben es schon oft gehört – hat uns die weltweit höchsten Strompreise beschert. In dieser Situation schlägt die Bundesregierung jetzt eine CO 2 -Steuer vor. Eine CO 2 -Steuer in Verbindung mit dem falschen Ausstieg aus der Kohleverstromung und mit dem völlig übereilten Ausstieg aus der Kernenergie,Energiewende   – gehört   – weltweit höchsten Strompreise beschert . Situation schlägt Bundesregierung CO 2 -Steuer . CO 2 -Steuer Verbindung falschen Ausstieg Kohleverstromung völlig übereilten Ausstieg Kernenergie
447,sp19_1356,2019-05-09,Steffen Kotré,AfD,"Zur Netzstabilität. Nur weil wir im Moment noch mehr konventionelle Kraftwerke im Netz haben, ist das Netz noch stabil. Der instabile neue Strom aus Windkraft und Solarenergie gefährdet unsere Netzsicherheit. Schon heute müssen wir energieintensive Unternehmen manchmal vom Netz nehmen, um es zu stabilisieren. Der Chef des zukünftigen kommunalen Stromnetzbetreibers Berlin Energie, Herr Wolfgang Neldner, sagt, dass das Risiko für einen größeren Stromausfalls steigt; und der muss es wissen. Der Grund für das zunehmende Risiko ist die immer komplexere Struktur der Energieerzeugung; denn die real existierende Energiewende hat dazu geführt, dass wir Hunderttausende Einspeisepunkte haben, eben Solardächer und Windräder.","Netzstabilität . Moment konventionelle Kraftwerke Netz , Netz stabil . instabile Strom Windkraft Solarenergie gefährdet Netzsicherheit . energieintensive Unternehmen manchmal Netz nehmen , stabilisieren . Chef zukünftigen kommunalen Stromnetzbetreibers Berlin Energie , Wolfgang Neldner , , Risiko größeren Stromausfalls steigt ; wissen . Grund zunehmende Risiko komplexere Struktur Energieerzeugung ; real existierende Energiewende geführt , Hunderttausende Einspeisepunkte , Solardächer Windräder ."
448,sp19_1356,2019-05-09,Steffen Kotré,AfD,"Noch mal ganz klar zur Energiewende. Diese Energiewende, die real existierende Energiewende, schädigt unsere Versorgungssicherheit. So sagt dann eben auch Herr Neldner, wie gesagt, Chef des zukünftigen Berliner Stromnetzbetreibers, dass er sich selbst schon Vorräte für den Fall des Blackouts zu Hause anlegt. Mittlerweile denken immer mehr Menschen so. Ich frage mich: Ist das eine Lösung für den Industriestaat Deutschland? Ich meine, nein. Das ist keine Lösung, das ist eine Schande, meine Damen und Herren.","mal klar Energiewende . Energiewende , real existierende Energiewende , schädigt Versorgungssicherheit . Neldner , , Chef zukünftigen Berliner Stromnetzbetreibers , Vorräte Fall Blackouts Hause anlegt . Mittlerweile denken Menschen . frage : Lösung Industriestaat Deutschland ? , . Lösung , Schande , Damen Herren ."
449,sp19_1356,2019-05-09,Steffen Kotré,AfD,"Wir können in Deutschland nicht planlos alle konventionellen Kraftwerke stilllegen. Wenn wir das in Deutschland tun, dann fällt uns die Energiewende auf die Füße. Wir haben, wie ich schon sagte, den teuersten Strom; das kann man nicht oft genug wiederholen. Wir müssen Kernenergiestrom und auch Kohlestrom aus dem Ausland teuer zukaufen.","Deutschland planlos konventionellen Kraftwerke stilllegen . Deutschland , fällt Energiewende Füße . , , teuersten Strom ; wiederholen . Kernenergiestrom Kohlestrom Ausland teuer zukaufen ."
450,sp19_1356,2019-05-09,Steffen Kotré,AfD,"Dabei sind wir aufgrund der Energiewende noch mehr auf Gaslieferungen, vor allen Dingen auf kostengünstige Gaslieferungen aus Russland angewiesen.","aufgrund Energiewende Gaslieferungen , Dingen kostengünstige Gaslieferungen Russland angewiesen ."
451,sp19_1378,2019-05-09,Karsten Hilse,AfD,"Herr Präsident! Meine Damen und Herren! Liebe Kohlekumpel! 105 Gigawatt, 0,7 Gigawatt, 46 Gigawatt: Diese Zahlen klingen sehr kryptisch. Sie werden auch den meisten von Ihnen nichts sagen, zumindest Ihnen nicht. Und doch zeigen sie, warum mit den sogenannten Erneuerbaren kein Industriestaat mit Strom zu versorgen ist. Sie veranschaulichen nämlich die Schwankungen der Stromproduktionen vom Januar dieses Jahres.","! Damen Herren ! Liebe Kohlekumpel ! 105   Gigawatt , 0,7   Gigawatt , 46   Gigawatt : Zahlen klingen kryptisch . meisten sagen , zumindest . zeigen , sogenannten Erneuerbaren Industriestaat Strom versorgen . veranschaulichen nämlich Schwankungen Stromproduktionen Januar Jahres ."
452,sp19_1378,2019-05-09,Karsten Hilse,AfD,"Die riesigen Lücken, die diese Stromerzeugung unweigerlich bringt, müssen die vielgeschmähten Kohle- und Kernkraftwerke ausfüllen. Aber genau die wollen Sie abschalten. Mit der Abschaltung kann es Ihnen nicht schnell genug gehen. Die circa 30 000 Arbeitsplätze, die allein in Sachsen direkt oder indirekt von der Braunkohle abhängig sind, werden als Kollateralschäden verbucht. Das ist Verrat an den Kohlekumpeln, die bei Wind und Wetter für eine sichere Stromversorgung stehen. Das ist Verrat!","riesigen Lücken , Stromerzeugung unweigerlich bringt , vielgeschmähten Kohle- Kernkraftwerke ausfüllen . genau abschalten . Abschaltung schnell . circa 30   000   Arbeitsplätze , Sachsen direkt indirekt Braunkohle abhängig , Kollateralschäden verbucht . Verrat Kohlekumpeln , Wind Wetter sichere Stromversorgung stehen . Verrat !"
453,sp19_1378,2019-05-09,Karsten Hilse,AfD,"Wenn Sie schon am Kohleausstieg festhalten, den wir übrigens, sobald wir in Regierungsverantwortung sind, wieder rückgängig machen werden, dann versuchen Sie, wenigstens einmal rational zu handeln, und planen Sie ihn erst dann, wenn mindestens 40 Gigawatt Grundlast durch alternative Energien, zum Beispiel durch brauchbare Großspeicher, zur Verfügung stehen. Nichts anderes fordern wir in unserem vorliegenden Antrag. Alle versprochenen Anlagen wie Power-to-Gas, Power-to-X oder Power-to-Irgendetwas sind, wenn überhaupt, erst in Jahrzehnten in der Lage, diese 40 Gigawatt Grundlast zur Verfügung zu stellen. Bis dahin muss die Kohleverstromung als sicherer Grundlasterzeuger erhalten bleiben.","Kohleausstieg festhalten , , sobald Regierungsverantwortung , rückgängig , versuchen , rational handeln , planen , mindestens 40   Gigawatt Grundlast alternative Energien , brauchbare Großspeicher , Verfügung stehen . anderes fordern unserem vorliegenden Antrag . versprochenen Anlagen Power-to-Gas , Power-to-X Power-to-Irgendetwas , , Jahrzehnten Lage , 40   Gigawatt Grundlast Verfügung stellen . Kohleverstromung sicherer Grundlasterzeuger erhalten bleiben ."
454,sp19_1378,2019-05-09,Karsten Hilse,AfD,"Der Kohleausstieg wird rein ideologisch begründet. Grundlage ist die Hypothese, dass der Mensch mit seinen CO 2 -Emissionen die Erderwärmung maßgeblich beeinflusst.","Kohleausstieg rein ideologisch begründet . Grundlage Hypothese , Mensch CO 2 -Emissionen Erderwärmung maßgeblich beeinflusst ."
455,sp19_1378,2019-05-09,Karsten Hilse,AfD,"Selbst wenn man dieser absurden Theorie vom menschengemachten Klimawandel glaubt, dann könnten wir die Erderwärmung bei sofortiger Abschaltung aller deutschen Kohlekraftwerke rein rechnerisch maximal um 0,000284 Grad Celsius verringern.","absurden Theorie menschengemachten Klimawandel glaubt , könnten Erderwärmung sofortiger Abschaltung deutschen Kohlekraftwerke rein rechnerisch maximal 0,000284   Grad Celsius verringern ."
456,sp19_1381,2019-05-09,Karsten Hilse,AfD,"Sie haben nicht richtig aufgepasst, glaube ich. Ich habe nämlich gesagt: 0,000284 Grad Einsparung bei sofortiger Abschaltung aller deutschen Kohlekraftwerke. Das heißt, diese Kohlekraftwerke emittieren nie wieder CO 2 . Diese Emissionen können also nur einmal eingespart werden. Das ist das Ergebnis, das man nach den Formeln des IPCC erzielt. Grundlage ist der sogenannte Equilibrium Climate Sensitivity von 3,2 Grad, der aus Sicht der meisten Wissenschaftler überhöht ist. Diesen setzen Sie in die Formel ein. Dann können Sie das berechnen; das können Sie selber machen. Ich kann Ihnen gerne die Formel schicken. Aber Sie können sie auch beim IPCC nachlesen. Dann kommt genau der Wert von 0,000284 Grad Celsius heraus, um den sich die Erderwärmung verringert.","aufgepasst , glaube . nämlich : 0,000284   Grad Einsparung sofortiger Abschaltung deutschen Kohlekraftwerke . , Kohlekraftwerke emittieren CO 2 . Emissionen eingespart . Ergebnis , Formeln IPCC erzielt . Grundlage sogenannte Equilibrium Climate Sensitivity 3,2   Grad , Sicht meisten Wissenschaftler überhöht . setzen Formel . berechnen ; selber . gerne Formel schicken . IPCC nachlesen . genau Wert 0,000284   Grad Celsius heraus , Erderwärmung verringert ."
457,sp19_1381,2019-05-09,Karsten Hilse,AfD,"Schauen Sie sich einmal an, wer das Spendenkonto von Fridays for Future – ich nenne die Bewegung nur No Education Fridays – verwaltet.","Schauen , Spendenkonto Fridays for Future   – nenne Bewegung No Education Fridays   – verwaltet ."
458,sp19_1381,2019-05-09,Karsten Hilse,AfD,"Alle Parteien in den Industriestaaten, ob links oder rechts, werden die CO 2 -Erderwärmungstheorie übernehmen. Dies ist eine einmalige Chance, die Luft zum Atmen zu besteuern. Weil sie damit angeblich die Welt vor dem Hitzetod bewahren, erhalten die Politiker dafür auch noch Beifall. Keine Partei wird dieser Versuchung widerstehen.","Parteien Industriestaaten , links rechts , CO 2 -Erderwärmungstheorie übernehmen . einmalige Chance , Luft Atmen besteuern . angeblich Welt Hitzetod bewahren , erhalten Politiker Beifall . Partei Versuchung widerstehen ."
459,sp19_1389,2019-05-09,Karsten Hilse,AfD,"sondern ich habe diejenigen angegriffen, die sie missbrauchen: NGOs, Plant-for-the-Planet, Club of Rome, Grüne, Linke. Zufälligerweise deckt sich die Forderung von „No Education Friday“ – Sie nennen sie anders; ich nenne sie „No Education Friday“ –, 2030 die Kohlekraftwerke abzuschalten, mit Ihrer Forderung. Ich befürworte, dass Jugendliche im Rahmen von Demonstrationen und Schülerstreiks auf die Straße gehen, um gegen irgendetwas oder für irgendetwas zu demonstrieren. Aber wenn dort die Antifa und die Interventionistische Linke mitmachen und für die Abschaffung des Kapitalismus demonstrieren, dann habe ich große Zweifel daran, dass die Jugendlichen, die dort mitlaufen, überhaupt wissen, worum es geht.","angegriffen , missbrauchen : NGOs , Plant-for-the-Planet , Club of Rome , Grüne , Linke . Zufälligerweise deckt Forderung „ No Education Friday “   – nennen ; nenne „ No Education Friday “   – , 2030 Kohlekraftwerke abzuschalten , Forderung . befürworte , Jugendliche Rahmen Demonstrationen Schülerstreiks Straße , irgendetwas irgendetwas demonstrieren . Antifa Interventionistische Linke mitmachen Abschaffung Kapitalismus demonstrieren , Zweifel , Jugendlichen , mitlaufen , wissen , worum ."
460,sp19_1389,2019-05-09,Karsten Hilse,AfD,"Dann frage ich mich, ob die Initiatoren dieser No-Education-Fridays-Streiks wirklich fürs Klima demonstrieren oder ob es nicht in Wirklichkeit darum geht, dass die Jugendlichen sich von Menschen wie Ihnen beeinflussen lassen, die den Kapitalismus abschaffen wollen.","frage , Initiatoren No-Education-Fridays-Streiks fürs Klima demonstrieren Wirklichkeit , Jugendlichen Menschen beeinflussen lassen , Kapitalismus abschaffen ."
461,sp19_1395,2019-05-09,Tino Chrupalla,AfD,"Sehr geehrter Herr Präsident! Verehrte Kollegen! Die Haltung der AfD zum vorzeitigen Braunkohleausstieg ist bekannt, wir haben sie schon mehrfach hier im Plenum kundgetan: Wir sind dagegen.","geehrter ! Verehrte ! Haltung AfD vorzeitigen Braunkohleausstieg , mehrfach Plenum kundgetan : ."
462,sp19_1395,2019-05-09,Tino Chrupalla,AfD,"Der Ausstieg aus der Braunkohle ist beschlossene Sache. Aber den Grünen geht es wieder einmal nicht schnell genug, weil ja sonst morgen die Welt untergeht.","Ausstieg Braunkohle beschlossene Sache . Grünen schnell , Welt untergeht ."
463,sp19_1395,2019-05-09,Tino Chrupalla,AfD,"Die Klimaritter sind sich nicht zu schade, Kinder für ihren Kreuzzug einzuspannen. Es grenzt wirklich fast an einen Glaubenskrieg, der hier von Ihnen geführt wird, und wir von der AfD sind die Ungläubigen.","Klimaritter schade , Kinder Kreuzzug einzuspannen . grenzt fast Glaubenskrieg , geführt , AfD Ungläubigen ."
464,sp19_1395,2019-05-09,Tino Chrupalla,AfD,"An Ihrem Gesetzentwurf fällt mir vor allem eines auf: die aufdringliche Wiederholung der Worte „Klimaschutz“ und „Klimakrise“. Wiederholung ist ja die beste Propaganda, sagt man.","Gesetzentwurf fällt : aufdringliche Wiederholung Worte „ Klimaschutz “ „ Klimakrise “ . Wiederholung beste Propaganda , ."
465,sp19_1395,2019-05-09,Tino Chrupalla,AfD,"Das sind genau die ideologischen Grundpfeiler dieses Gesetzentwurfs: Klimaschutz und Klimakrise. Liebe Kollegen, wir haben es hier mit Dogmen zu tun. Diese werden uns eingehämmert und so oft wiederholt, bis wir nicht mehr klar denken können.","genau ideologischen Grundpfeiler Gesetzentwurfs : Klimaschutz Klimakrise . Liebe , Dogmen . eingehämmert wiederholt , klar denken ."
466,sp19_1395,2019-05-09,Tino Chrupalla,AfD,"Vor unserem geistigen Auge geht die Welt unter, weil Deutschland immer noch Braunkohle abbaut. Das sind bekannte Methoden der Suggestion und der Psychomanipulation, die Sie hier anwenden.","unserem geistigen Auge Welt , Deutschland Braunkohle abbaut . bekannte Methoden Suggestion Psychomanipulation , anwenden ."
